#wl	QR
375.0	-3.627183236057031e-07	-1.1601000049462043e-07	-2.0689687813045537e-07	-8.96745511742021e-07
380.0	2.344978381442408e-07	7.920460481442351e-08	2.107311920128161e-07	5.846353680375426e-07
385.0	-2.908053542079019e-07	-1.082997431391639e-07	-3.9484817455261034e-07	-7.754114362662789e-07
390.0	-1.953731555719275e-06	-8.209289128006863e-07	-3.8313494703959525e-06	-5.8415306658741326e-06
395.0	-7.181256034830198e-07	-3.49546326226612e-07	-1.9335991463989793e-06	-2.5090331695716227e-06
400.0	2.433675431902975e-09	1.3091916007708221e-09	7.865718375669386e-09	9.481746005108044e-09
405.0	-1.4119372911915932e-06	-8.992263333868886e-07	-5.8788419712324125e-06	-6.592838132564664e-06
410.0	2.0959137035225274e-06	1.6189267178639273e-06	1.1038683879559544e-05	1.1671615685786923e-05
415.0	1.401431527128774e-06	1.3501302336559375e-06	9.096178858047268e-06	9.35334043557346e-06
420.0	-2.3445156985937174e-07	-2.796526197127156e-07	-1.8631846935645437e-06	-1.8751700279862122e-06
425.0	-2.054614670809211e-06	-2.8985055958076217e-06	-2.0311407927200617e-05	-1.974159728086084e-05
430.0	3.5235208985095687e-06	5.767051548303159e-06	4.233891410319789e-05	4.023989607249159e-05
435.0	4.184133026519554e-06	8.355708521152881e-06	6.070161319495021e-05	5.609834902777343e-05
440.0	4.109895549645873e-05	0.00010649464433884713	0.0007110235017825213	0.0006453112131775329
445.0	0.0034363803316656547	0.011950807253221635	0.07132406618050964	0.06331283043749342
450.0	0.03522979783704548	0.16521147732537478	0.8781757058633536	0.7812997614986995
455.0	0.03425159073693059	0.1995733766459677	1.0	0.8943924326223994
460.0	0.03104645504437676	0.20614622118994674	1.0125142477100235	0.913913606486494
465.0	0.029682773912214598	0.22066381474379412	1.0255271112311857	0.9349509299218769
470.0	0.02980481791534829	0.255445107740743	1.02902626472759	0.9419657907448835
475.0	0.031986482482036845	0.31317370300210734	1.0164625773296039	0.9644988959677356
480.0	0.03344998914796476	0.38580988997443	1.005321242408511	0.9902400054158688
485.0	0.03225229825950547	0.4552135632603372	0.9638123987973497	1.0
490.0	0.02949156095557151	0.5368537216068496	0.9197999604695088	1.0147451944457042
495.0	0.027920076697403328	0.6198777012635496	0.8613659765742085	1.0135604860327299
500.0	0.027064200834558367	0.7012889071733135	0.7948148347672176	1.0181097383963842
505.0	0.025812296514476838	0.760381791274157	0.707008389795991	1.0070447783461816
510.0	0.027167289115333414	0.8307482589693607	0.6217757147486699	0.9955026507518641
515.0	0.03487075405821978	0.9073110362968975	0.5392063411916299	1.013322052902789
520.0	0.04735457210451291	0.9566421008547766	0.4421135524071857	1.00529705526841
525.0	0.05917723557737768	0.9864592494418406	0.3570558445526319	0.9901350900367997
530.0	0.060952631941138244	1.0	0.29833574451843026	0.9926861168509449
535.0	0.048236802758096615	0.9907801739799382	0.25333623255162924	0.9789337812767923
540.0	0.032211583602975956	1.0041817978342673	0.2224595360074091	0.9845892506344213
545.0	0.019982488656874863	0.9866924929586453	0.1914675843712901	0.9929054180906759
550.0	0.014342916291876995	0.9571359665749661	0.15833971016748707	0.9722503205115001
555.0	0.012988566188190638	0.919770613776153	0.12451793622197797	0.9472570451031935
560.0	0.015636567180716602	0.8735523480458827	0.0946111459104152	0.9363840267529773
565.0	0.025618986340044492	0.818710506777717	0.07353445592761347	0.9072368405719322
570.0	0.05668944400344158	0.7650065869076231	0.06123826900987367	0.8880623808770118
575.0	0.1626673900608867	0.7100530577102455	0.05492522740288136	0.8853932587946616
580.0	0.42941104004654773	0.6408193750568772	0.05124270384193372	0.8798965763217338
585.0	0.7393359109531956	0.5670810386286315	0.047479832129607984	0.853475827220286
590.0	0.9099334908617353	0.49082859904595055	0.04369570222864185	0.8173738979005114
595.0	0.9808462931896299	0.41054624684242186	0.04038757156016726	0.8181176593730178
600.0	0.9993002972639405	0.328913695594725	0.03679722716051374	0.8183723192570159
605.0	1.0	0.25071536586189536	0.033522871143344894	0.7747050803207514
610.0	1.0035237548287121	0.19619377028282914	0.032295389221710456	0.7534556662188748
615.0	0.9727573032411565	0.1571805820556508	0.032090872187270754	0.7467333152635103
620.0	0.935853180880839	0.13007556705196255	0.03260096175741677	0.7254231379517125
625.0	0.9365777020348551	0.11589825373176545	0.035543610149793944	0.715465583506613
630.0	0.9169142808047199	0.10610733417579556	0.03912154538088464	0.6983096219548489
635.0	0.8873517876591177	0.09944809841091089	0.04363308171974765	0.672673681407011
640.0	0.8813580771021473	0.09535565474019818	0.05042222557528528	0.6688544661305567
645.0	0.8539546436020272	0.08874733070756867	0.0564910988255047	0.6598781668381252
650.0	0.8112538823866678	0.08266772716832574	0.06344320625709468	0.6246278789753464
655.0	0.8027177740438431	0.08252502626255048	0.0717934542630987	0.6049691349036318
660.0	0.7937178829767496	0.08757194054882106	0.08012756487057376	0.5991455719296632
665.0	0.7596174947041453	0.09559939198939199	0.08495009203763079	0.581932331786669
670.0	0.7372277626930728	0.10664249841706727	0.08769032255265174	0.5599363334493808
675.0	0.7253722444950023	0.12182868288318913	0.09037888663219297	0.5410219198056184
680.0	0.6951443775893672	0.13529676069172938	0.08954564212683105	0.5316752021105322
685.0	0.6633838052995666	0.1481498603484083	0.08833360993064683	0.5262346018116245
690.0	0.6488568770773013	0.16434017464304754	0.08899711182865075	0.5092690983560818
695.0	0.6157653175148099	0.17254324976918467	0.08613467684793871	0.46894158712716033
700.0	0.17355920585069234	0.05306892785020091	0.02450008185350083	0.13099298742192772
